854,Movie,Effie Gray,Richard Laxton,United Kingdom,2014,PG-13,109 min,"Dramas, International Movies, Romantic Movies",Trapped in a loveless marriage  the young wife of Victorian era art critic John Ruskin finds herself falling for an artist   and looking for a way out 
855,Movie,Monster House,Gil Kenan,United States,2006,PG,91 min,"Children & Family Movies, Comedies",A trio of friends sets out to expose the terrors of a vacant neighborhood house  which appears to have a craving for people   and a life of its own 
856,Movie,Natalie Palamides  Nate   A One Man Show,Phil Burgers,United States,2020,TV-MA,60 min,Comedies,Tough talk takes a soft turn as Nate  played by comedian Natalie Palamides  explores humor  heartbreak  sexuality and consent   with a live audience 
857,Movie,Peppermint,Pierre Morel,"Hong Kong, United States",2018,R,102 min,Action & Adventure,After her family is murdered  a mild mannered mom remakes herself into a badass vigilante in order to exact violent justice 
858,Movie,Quigley Down Under,Simon Wincer,"Australia, United States",1990,PG-13,120 min,Action & Adventure,After traveling to Australia for a job  a sharpshooting cowboy becomes a target himself when he refuses an immoral assignment from a corrupt landowner 
859,Movie,The Da Vinci Code,Ron Howard,"United States, Malta, France, United Kingdom",2006,PG-13,149 min,Thrillers,When the curator of the Louvre is killed  a Harvard professor and a cryptographer must untangle a web of deceit involving works of Leonardo da Vinci 
860,Movie,The Happytime Murders,Brian Henson,"United States, China, Canada",2018,R,91 min,"Action & Adventure, Comedies",In an LA where puppets and humans coexist  a down on his luck detective teams with his ex partner to nab a killer targeting the cast of an old TV show 
861,Movie,U Turn,Derick Cabrido,Philippines,2020,TV-MA,99 min,"Horror Movies, International Movies",A young reporter s investigation into a string of grisly suicides takes a dangerous detour when she follows the clues to a cursed stretch of road 
862,Movie,Finding Agnes,Marla M  Ancheta,Philippines,2020,TV-PG,106 min,"Dramas, International Movies",On an emotional journey in Morocco  an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter 
863,Movie,Rust Creek,Jen McGowan,United States,2018,R,108 min,Thrillers,A wrong turn in the woods becomes a fight for her life when a career seeking college student runs into two outlaw brothers looking to cook up trouble 
864,Movie,Spookley and the Christmas Kittens,Bernie Denk,United States,2019,TV-Y,45 min,Children & Family Movies,When a green cat and three stray kittens wind up at Holiday Hill Farm  Spookley the Square Pumpkin and his friends help the felines find their way home 
865,Movie,The 2nd,Brian Skiba,United States,2020,TV-MA,93 min,Action & Adventure,A Secret Service agent is drawn into a terrorist plot when his son s classmate  the daughter of a Supreme Court Justice  is targeted for kidnapping 
866,Movie,A Go  Go  Cory Carson Christmas,Stanley Moore  Alex Woo,United States,2020,TV-Y,22 min,Children & Family Movies,When a familiar looking stranger crashes in without a memory  Cory helps him remember the magic of Christmas to save the holiday for everyone 
867,Movie,Dance Dreams  Hot Chocolate Nutcracker,Oliver Bokelberg,United States,2020,TV-PG,81 min,"Children & Family Movies, Documentaries",This documentary spotlights Debbie Allen s career and follows her group of dance students as they prepare for Allen s annual  Hot Chocolate Nutcracker  
869,Movie,The Beast,Ludovico Di Martino,Italy,2020,TV-MA,100 min,"Action & Adventure, International Movies",To rescue his daughter  an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers   and soon becomes a suspect himself 
870,Movie,The Call,Lee Chung hyun,South Korea,2020,TV-MA,112 min,"International Movies, Thrillers",Connected by phone in the same home but 20 years apart  a serial killer puts another woman s past   and life   on the line to change her own fate 
871,Movie,Fantastica,Barry Gonzalez,Philippines,2018,TV-PG,114 min,"Comedies, International Movies, LGBTQ Movies",The owner of a struggling carnival starts putting on small time shows to save his wonderland as an old friend asks for help with a magical mission 
872,Movie,Larry the Cable Guy  Remain Seated,Brian Volk Weiss,United States,2020,TV-14,68 min,Stand-Up Comedy,With his signature call to  Git R Done   Larry muses on swampy weather  late night shopping at Walmart and other raunchy tales of life in rural America 
873,Movie,Mosul,Matthew Michael Carnahan,United States,2020,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",After his life is saved by a rogue Iraqi squadron  a young police officer joins them in their fight against ISIS in a decimated Mosul 
874,Movie,Unexpectedly Yours,Cathy Garcia Molina,Philippines,2017,TV-14,121 min,"Comedies, International Movies, Romantic Movies",A pair of former batchmates cross paths 30 years later when they wind up as new neighbors  and their reconnection soon blossoms into something more 
875,Movie,Ghosts of War,Eric Bress,United Kingdom,2020,R,95 min,Horror Movies,Five  battle worn Allied soldiers guarding a chateau previously occupied by Nazis start experiencing unexplained and terrifying supernatural horrors 
876,Movie,Shawn Mendes  Live in Concert,Paul Dugdale,"United Kingdom, United States",2020,TV-PG,87 min,Music & Musicals,In his hometown of Toronto  Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans 
877,Movie,The Christmas Chronicles  Part Two,Chris Columbus,Canada,2020,PG,115 min,"Children & Family Movies, Comedies",Unhappy over her mom s new relationship  a now teenage Kate runs away and lands at the North Pole  where a naughty elf is plotting to cancel Christmas 
878,Movie,Andhakaaram,V Vignarajan,India,2020,TV-14,171 min,"Horror Movies, International Movies, Thrillers",As a blind librarian  dispirited cricketer and desolate psychiatrist each seek retribution and release  their lives overlap under eerie influences 
879,TV Show,Before 30,BB Sasore,Nigeria,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Four female friends in the fast paced city of Lagos  Nigeria endure public and private pressures to walk down the aisle by the age of 30 
880,Movie,Dragons  Rescue Riders  Huttsgalor Holiday,Greg Rankin  TJ Sullivan,United States,2020,TV-Y,46 min,"Children & Family Movies, Comedies",Snowfall marks the start of Odinyule   the Viking holiday of giving  But crazy weather might cancel the tradition unless the Rescue Riders can swoop in 
881,Movie,Hillbilly Elegy,Ron Howard,United States,2020,R,117 min,Dramas,An urgent phone call pulls a Yale Law student back to his Ohio hometown  where he reflects on three generations of family history and his own future 
883,Movie,Hard Kill,Matt Eskandari,United States,2020,R,98 min,Action & Adventure,When a billionaire hires a team of mercenaries for protection  they soon realize world changing technology and his daughter s life are also at stake 
884,Movie,Shawn Mendes  In Wonder,Grant Singer,United States,2020,TV-MA,83 min,"Documentaries, Music & Musicals",Over the course of a world tour  this unguarded documentary follows Shawn Mendes as he opens up about his stardom  relationships and musical future 
885,Movie,The Suit,Mohammad Adel,Egypt,2018,TV-14,97 min,"Action & Adventure, Comedies, International Movies",After a duo of slackers dress up as policemen for a costume party  they decide to prolong their disguise   not knowing that it will lead them to danger 
886,Movie,Dolly Parton s Christmas on the Square,Debbie Allen,United States,2020,TV-PG,99 min,"Children & Family Movies, Music & Musicals",Seasonal cheer comes to a screeching halt when a cold hearted woman tries to sell her hometown s land  Can music  magic and memories change her mind 
887,Movie,Machete Kills,Robert Rodriguez,"United States, Russia",2013,R,108 min,Action & Adventure,Killer for hire Machete cuts a deal with the U S  president to stop a nuclear missile attack but discovers a much larger conspiracy 
888,Movie,40 Sticks,Victor Gatonye,Kenya,2019,TV-14,93 min,"International Movies, Thrillers",When their prison bus crashes in a forest on a rainy night  a group of criminals finds themselves battling wild animals and a mysterious killer 
889,Movie,Alien Xmas,Stephen Chiodo,United States,2020,TV-Y,42 min,Children & Family Movies,A young elf mistakes a tiny alien for a Christmas gift  not knowing her new plaything has plans to destroy Earth s gravity   and steal all the presents 
890,Movie,If Anything Happens I Love You,Will McCormack  Michael Govier,United States,2020,PG,13 min,Dramas,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting 
891,Movie,The App That Stole Christmas,Monica Floyd,United States,2020,TV-PG,64 min,"Children & Family Movies, Comedies",A tech entrepreneur s Christmas shopping app is a smashing success  but he starts to realize his invention might be ruining the holiday spirit 
892,Movie,Black Friday,Anurag Kashyap,India,2004,TV-MA,162 min,"Dramas, International Movies",This docudrama based on the same titled book tracks the aftermath of a 1993 bombing in Bombay through the eyes of a journalist covering the story 
893,Movie,Bodyguard,Siddique,India,2011,TV-14,130 min,"Action & Adventure, Comedies, International Movies",Irked by her bodyguard  an heiress invents a secret admirer to throw him off his duties  but the plan may backfire when she falls for him 
894,Movie,Break Ke Baad,Danish Aslam,India,2010,TV-14,108 min,"Comedies, International Movies, Music & Musicals",Childhood friends Abhay and Aaliya experience plenty of obstacles in their paths as they find their way in the world and back to each other 
895,Movie,Hawaizaada,Vibhu Virender Puri,India,2015,TV-14,129 min,"Dramas, International Movies, Romantic Movies",In 1895 Mumbai  spirited Indian lad Shiv Talpade defies British rule and sparse funding   and physics   to build the world s first airplane 
896,Movie,My Amnesia Girl,Cathy Garcia Molina,Philippines,2010,TV-14,105 min,"International Movies, Romantic Movies",Years after leaving his bride to be at the altar  a man crosses paths with his ex and tries to make up for the past  only to find he s been forgotten 
897,Movie,Raman Raghav 2 0,Anurag Kashyap,India,2016,TV-MA,133 min,"International Movies, Thrillers",A corrupt cop and a serial killer obsessed with a psychopath from the  60s get caught up in a ruthless cat and mouse game in this Indian thriller 
898,Movie,Singham,Rohit Shetty,India,2011,TV-14,142 min,"Action & Adventure, Dramas, International Movies",A police inspector kills himself after a powerful gangster frames him for corruption   but soon the thug faces the full force of cop Bajirao Singham 
899,Movie,TE3N,Ribhu Dasgupta,India,2016,TV-14,128 min,"Dramas, International Movies, Thrillers",Still desperate to find his granddaughter nearly a decade after her kidnapping  a devoted grandfather chases a dangerous new lead 
900,Movie,The Princess Switch  Switched Again,Mike Rohl,United States,2020,TV-G,97 min,"Children & Family Movies, Comedies, Dramas",When Margaret s Christmas coronation complicates her love life  her double Stacy steps in to save the day  But will a third look alike ruin their plan 
901,Movie,Three Words to Forever,Cathy Garcia Molina,Philippines,2018,TV-G,107 min,"Comedies, Dramas, International Movies",As they near their 25th wedding anniversary  Rick and Cristy try to conceal their crumbling marriage while their family prepares for a big celebration 
902,Movie,Well Done Abba,Shyam Benegal,India,2009,TV-14,135 min,"Comedies, International Movies",On leave in his drought ridden village to find his daughter a husband  a father becomes mired in the bribery laced bureaucracy of his local government 
903,Movie,Ainu Mosir,Takeshi Fukunaga,"United States, Japan",2020,TV-PG,84 min,"Dramas, International Movies",A sensitive Ainu teen searches for a spiritual connection with his recently deceased dad while navigating his indigenous identity in a changing world 
904,Movie,Kevin Hart  Zero F  ks Given,Leslie Small,United States,2020,TV-MA,70 min,Stand-Up Comedy,Kevin Hart serves up laughs and brick oven pizza from the comfort of his home  and dishes on male group chats  sex after 40 and life with COVID 19 
905,Movie,Loving,Jeff Nichols,"United Kingdom, United States",2016,PG-13,124 min,"Dramas, Romantic Movies",A young couple s interracial marriage in 1958 sparks a case that leads to the Supreme Court  Based on the true story of Richard and Mildred Loving 
906,Movie,Whose Streets ,Sabaah Folayan  Damon Davis,United States,2017,R,102 min,Documentaries,Powered by activists and leaders  this documentary follows the rise of the Black Lives Matter movement following the 2014 killing of Michael Brown 
907,Movie,A Very Country Christmas,Justin G  Dyck,"United States, Canada",2017,TV-G,84 min,"Music & Musicals, Romantic Movies",When an unfulfilled country music star hides out in his hometown  he meets a budding interior designer who finds her way into his heart 
908,Movie,Cloudy with a Chance of Meatballs 2,Cody Cameron  Kris Pearn,United States,2013,PG,95 min,"Children & Family Movies, Comedies",Inventor Flint Lockwood battles mutant food beasts created by his notorious machine  including shrimpanzees  tacodiles and jellyfish sandwiches 
909,Movie,Hometown Holiday,Justin G  Dyck,Canada,2018,TV-G,84 min,Romantic Movies,An ambitious entertainment lawyer tries to sign a singing sensation in his sister s small town  but a local soon captures his attention   and heart 
910,Movie,White Christmas,Michael Curtiz,United States,1954,TV-G,120 min,"Children & Family Movies, Classic Movies, Comedies",Two war buddies fall for two sisters and follow the girls to a resort owned by their former commanding officer  who is in danger of losing the place 
912,Movie,Fukrey Boyzzz  Space Mein Fukrapanti,Avinash Walzade,India,2020,TV-Y7,75 min,"Children & Family Movies, Comedies",After a foreboding dream about aliens comes true  a fun loving trio must prevent human intelligence from being stolen from planet Earth 
913,Movie,Jingle Jangle  A Christmas Journey,David E  Talbert,United States,2020,PG,124 min,"Children & Family Movies, Music & Musicals",Decades after his trusted apprentice betrayed him  a once joyful toymaker finds new hope when his kind and curious granddaughter comes into his life 
914,Movie,The Beginning of Life 2  Outside,Renata Terra,Brazil,2020,TV-PG,92 min,"Documentaries, International Movies",As urbanization expands throughout society  this documentary discusses the value of finding ways for children to forge real connections with nature 
915,Movie,The Life Ahead,Edoardo Ponti,Italy,2020,PG-13,95 min,"Dramas, International Movies",A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her 
916,TV Show,The Minions of Midas,Mateo Gil,Spain,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A millionaire publisher gets a blackmail note   his decision can mean life or death  Inspired by a Jack London story but set in contemporary Madrid 
917,Movie,A Very Special Love,Cathy Garcia Molina,Philippines,2008,TV-G,107 min,"International Movies, Romantic Movies",After landing a job working for her longtime crush  an optimistic woman realizes that the man of her dreams isn t exactly who she envisioned 
918,Movie,First Love,Paul Soriano,Philippines,2018,TV-MA,123 min,"Dramas, International Movies, Romantic Movies",A chance encounter soon intertwines the lives of a reserved businessman and a vibrant photographer who is living with a grave heart condition 
919,Movie,Fruitvale Station,Ryan Coogler,United States,2013,R,85 min,"Dramas, Independent Movies",This dramatic rendering of a real life tragedy recounts the final hours of Oscar Grant  shot by San Francisco transit police on New Year s Day  2009 
920,Movie,Ludo,Anurag Basu,India,2020,TV-MA,150 min,"Comedies, Dramas, International Movies",From a resurfaced sex tape to a rogue suitcase of money  four wildly different stories overlap at the whims of fate  chance and one eccentric criminal 
921,Movie,Memories of a Teenager,Lucas Santa Ana,Argentina,2019,TV-MA,97 min,"Dramas, International Movies, LGBTQ Movies",To cope with a friend s death  a teen blogs about his daily life but falls further into an existential crisis while experiencing a sexual awakening 
922,Movie,Prom Night,Nelson McCormick,"United States, Canada",2008,PG-13,88 min,Horror Movies,On prom night  a high school senior still struggling with her nightmare past tries to evade a killer bent on ending the party for her and her friends 
923,TV Show,A Queen Is Born,Carla Barros,Brazil,2020,TV-14,1 Season,"International TV Shows, Reality TV",Gloria Groove and Alexia Twister make drag dreams come true as they help six artists find the confidence to own the stage in this makeover show 
924,Movie,What We Wanted,Ulrike Kofler,Austria,2020,TV-MA,93 min,"Dramas, International Movies",A couple facing fertility issues finds their marriage tested on a vacation to a Sardinian resort   and the family next door only adds to the tension 
925,TV Show,A Lion in the House,Steven Bognar  Julia Reichert,United States,2006,TV-14,1 Season,TV Shows,Five kids and their resilient families navigate the treatments and traumas of pediatric cancer in this documentary filmed over the course of six years 
926,Movie,Citation,Kunle Afolayan,Nigeria,2020,TV-MA,151 min,"Dramas, International Movies",A bright student in Nigeria takes on the academic establishment when she reports a popular professor who tried to rape her  Based on real events 
927,Movie,Girl s Revenge,Weica Wang,Taiwan,2020,TV-MA,82 min,"Dramas, International Movies",After a sex video subjects her friend to mockery and bullying  a transfer student sets out to reveal the truth as campus secrets come to light 
929,Movie,The Late Bloomer,Kevin Pollak,United States,2016,R,95 min,Comedies,A sex therapist with pituitary issues finally gets to experience puberty in all its glory at age 30  when an operation unleashes his raging hormones 
930,Movie,A New York Christmas Wedding,Otoja Abit,United States,2020,TV-MA,90 min,"Dramas, LGBTQ Movies, Romantic Movies",As her wedding nears  a bride to be is visited by an angel who reveals what could have been if she d followed feelings for her childhood best friend 
931,Movie,Alone Together,Antoinette Jadaone,Philippines,2019,TV-14,103 min,"Dramas, International Movies, Romantic Movies",Eight years after their breakup  college sweethearts Christine and Raf reconnect at different points in their lives as feelings from the past resurface 
932,TV Show,Carmel  Who Killed Maria Marta ,Alejandro Hartmann,Argentina,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",A woman is found dead in her bathtub  with a puddle of blood nearby  Her husband theorizes she had an accident  But an autopsy tells a different story 
933,Movie,Midnight at the Magnolia,Maxwell McGuire,Canada,2020,TV-G,87 min,"Comedies, Romantic Movies",Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated 
934,Movie,One More Try,Ruel S  Bayani,Philippines,2012,TV-14,102 min,"Dramas, International Movies, Romantic Movies",When her son s condition becomes severe  a woman reconnects with the biological father  But the reunion puts a strain on their respective relationships 
935,Movie,Operation Christmas Drop,Martin Wood,United States,2020,TV-G,96 min,"Children & Family Movies, Comedies, Romantic Movies",A by the book political aide falls for a big hearted Air Force pilot while looking to shut down his tropical base and its airborne Christmas tradition 
936,Movie,Christmas with a Prince,Justin G  Dyck,Canada,2018,TV-PG,86 min,"Comedies, Dramas, Romantic Movies",A dedicated pediatrician reconsiders her feelings for a carefree prince as he secretly recovers from a ski accident alongside her young patients 
937,Movie,Miss India,Narendra Nath,India,2020,TV-PG,136 min,"Dramas, International Movies",Uprooted to America  an aspiring Indian entrepreneur confronts disapproval  sexism and rivalry as she draws from her culture to start a tea business 
938,Movie,Felix Lobrecht  Hype,Jan Peter Horns,Germany,2020,TV-MA,60 min,Stand-Up Comedy,Felix Lobrecht aims his dark humor at overly polite culture  weird laughter  the sheer awkwardness of a walking baby and more in this stand up special 
939,Movie,MOTHER,Tatsushi Omori,Japan,2020,TV-14,127 min,"Dramas, International Movies",Shuhei s erratic mother feels threatened when he starts to awaken to a world beyond her distorted control  sending the family hurtling towards tragedy 
940,Movie,Prospect,Zeek Earl  Christopher Caldwell,"Canada, United States",2018,R,100 min,"Sci-Fi & Fantasy, Thrillers",A father and daughter travel to an alien moon in search of a valuable gem but are forced to alter their plans when a nefarious outlaw gets involved 
941,Movie,Christmas Break In,Michael Kampa,United States,2019,TV-PG,87 min,"Children & Family Movies, Comedies",Stranded at school before holiday break  a precocious girl gets into the spirit of saving when a trio of robbers trespass and hold the janitor hostage 
942,Movie,Elf Pets  A Fox Cub s Christmas Tale,Chanda Bell,United States,2020,TV-Y,28 min,Children & Family Movies,An elite team of elves   and their furry fox cub friends   help bring the Christmas spirit to a boy whose mom may not make it home for the holidays 
943,Movie,Elf Pets  Santa s Reindeer Rescue,Chanda Bell,United States,2020,TV-Y,27 min,Children & Family Movies,Determined to help Santa get ready for his merry rounds of gift giving  a team of special elves wrangles in more reindeer and much needed holiday magic 
944,Movie,Elliot the Littlest Reindeer,Jennifer Westcott,Canada,2018,PG,90 min,Children & Family Movies,When Blitzen suddenly retires  a miniature horse determined to join Santa s reindeer team faces fierce competition in the North Pole tryouts 
945,Movie,Little Monsters,Richard Greenberg,United States,1989,PG,102 min,"Children & Family Movies, Comedies",Brian knows there are creatures under his bed  When he faces his fears and confronts them  however  he makes some hilariously weird new friends 
946,Movie,Mile 22,Peter Berg,"United States, China, Colombia",2018,R,94 min,Action & Adventure,An officer in a top secret CIA unit leads his team in escorting a prized intelligence asset to safety  with enemy forces hot on their trail 
947,Movie,Piercing,Nicolas Pesce,United States,2018,R,81 min,"Dramas, Independent Movies, Thrillers",A family man plots to kill a spellbinding sex worker but ends up in a psychosexual exercise to outwit his twisted target 
948,Movie,Snowden,Oliver Stone,"United Kingdom, France, Germany, United States",2016,R,134 min,"Dramas, Thrillers",This thriller traces Edward Snowden s journey from Army recruit to disillusioned government analyst bent on exposing vast U S  surveillance programs 
949,Movie,The Impossible,J A  Bayona,"Spain, Thailand, United States",2012,PG-13,114 min,Dramas,Tracking one family s harrowing experiences  this gripping drama depicts the chaos generated by the massive 2004 tsunami in Southeast Asia 
950,Movie,The Next Karate Kid,Christopher Cain,United States,1994,PG,107 min,"Action & Adventure, Dramas, Sports Movies",In Boston  karate master Mr  Miyagi finds a new pupil in troubled teen Julie Pierce when she gets bullied by a group of relentless classmates 
951,Movie,Wheels of Fortune,Shaun Paul Piccinino,United States,2020,R,107 min,"Comedies, Sports Movies",To claim a big inheritance  a down on his luck mechanic must win a series of competitions as outlined in his birth father s will 
952,TV Show,Afronta  Facing It ,Juliana Vicente,Brazil,2017,TV-PG,1 Season,"Docuseries, International TV Shows",This docuseries spotlights Afro Brazilian thinkers sharing their individual journeys and discussing representation  entrepreneurship and community 
953,Movie,The 12th Man,Harald Zwart,Norway,2018,TV-MA,130 min,"Action & Adventure, Dramas, International Movies",Based on true events  this story follows a Norwegian saboteur s harrowing struggle to reach safety after escaping a Nazi attack during World War II 
954,Movie,Hidden in Plain Sight,Stacia Crawford,United States,2019,TV-14,87 min,"Dramas, Independent Movies, Thrillers",A woman stages her own suicide but still lives in fear of her abusive ex boyfriend tracking her down and stealing the son he never knew he had 
955,Movie,His House,Remi Weekes,United Kingdom,2020,TV-14,93 min,"Horror Movies, Independent Movies",As a young couple from war torn South Sudan seeks asylum and a fresh start in England  they re tormented by a sinister force living in their new home 
956,Movie,In Line,Tope Oshin,Nigeria,2017,TV-14,114 min,"Dramas, International Movies",A convicted murderer gets out of prison and reunites with his wife  who is plotting revenge against him after years of physical and emotional abuse 
957,Movie,Kaali Khuhi,Terrie Samundra,India,2020,TV-14,91 min,"Horror Movies, International Movies",When a restless spirit curses a village that has a history of female infanticide  the town s fate lies in the hands of a 10 year old girl 
958,Movie,Rogue City,Olivier Marchal,France,2020,TV-MA,116 min,"Dramas, International Movies, Thrillers",Caught in the crosshairs of police corruption and Marseille s warring gangs  a loyal cop must protect his squad by taking matters into his own hands 
959,Movie,The Day of the Lord,Santiago Alvarado Ilarri,"Mexico, Spain",2020,TV-MA,93 min,"Horror Movies, International Movies",In this horror movie  a retired priest haunted by his sins is pulled back into the darkness when a friend begs him to help his possessed daughter 
960,Movie,Pagpag  Nine Lives,Frasco Mortiz,Philippines,2013,TV-14,106 min,"Horror Movies, International Movies",After ignoring superstitions  a group of teenagers find themselves in a fight for their lives when they are haunted   and hunted   by an evil spirit 
961,Movie,Holidate,John Whitesell,United States,2020,TV-MA,105 min,"Comedies, Romantic Movies",Fed up with being single on holidays  two strangers agree to be each other s platonic plus ones all year long  only to catch real feelings along the way 
963,Movie,Nobody Sleeps in the Woods Tonight,Bartosz M  Kowalski,Poland,2020,TV-MA,103 min,"Horror Movies, International Movies",Addicted to technology  a group of teens attends a rehabilitation camp in the forest  but a sinister force there intends to take them offline forever 
964,Movie,Secrets of the Saqqara Tomb,James Tovell,United States,2020,TV-PG,114 min,Documentaries,After unearthing a tomb that had been untouched for 4 400 years  Egyptian archaeologists attempt to decipher the history of the extraordinary find 
966,Movie,Sarah Cooper  Everything s Fine,Natasha Lyonne,United States,2020,TV-MA,50 min,Comedies,Comedian and Trump lip synching sensation Sarah Cooper tackles politics  race and other light topics in a sketch special packed with celebrity guests 
967,TV Show,The Devil Punisher,Chang Chin jung  Chen Rong hui,Taiwan,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Mysteries",A baker by day and demon fighter by night  a reincarnated deity must jog his amnesiac lover s memory of their millennium long romance 
968,Movie,Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,India,2009,TV-14,150 min,"Comedies, International Movies, Music & Musicals",A young man s obsession with making others happy drives him to help the girl he loves marry someone else  then try to win her heart 
969,Movie,Black  47,Lance Daly,"Ireland, Luxembourg, Belgium",2018,R,100 min,"Action & Adventure, Dramas, Independent Movies",When the Great Famine ravages his beloved country  a battle hardened Irishman deserts the British Empire and exacts revenge on the tyrants responsible 
970,Movie,I Am Woman,Unjoo Moon,Australia,2019,TV-MA,117 min,"Dramas, Music & Musicals",In the 1960s  Australian singer Helen Reddy struggles with misogyny in the music business   until she records an anthem for the women s movement 
971,Movie,Alice Junior,Gil Baroni,Brazil,2019,TV-MA,87 min,"Comedies, International Movies, LGBTQ Movies",In a small town  a trans teen with a vibrant personality shakes up her high school s conservative ways while trying to secure her first kiss 
973,Movie,Over the Moon,Glen Keane,"China, United States",2020,PG,100 min,"Children & Family Movies, Music & Musicals",Fueled by memories of her mother  resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess 
974,Movie,Shattered Memories,Chris Sivertson,United States,2018,TV-14,86 min,"Dramas, Thrillers",When her former lover s mysteriously murdered  a woman must clear her name   and avoid the killer 
975,Movie,Bending the Arc,Kief Davidson  Pedro Kos,United States,2017,TV-MA,102 min,Documentaries,This documentary follows a group of ambitious advocates whose mission to save lives in Haiti turns into a global fight for health care and justice 
976,Movie,Cadaver,Jarand Herdal,Norway,2020,TV-MA,87 min,"Horror Movies, International Movies",When a peculiar hotel dinner show draws crowds during a postapocalyptic famine  one family discovers they ll pay much more than the price of admission 
977,Movie,Exes Baggage,Dan Villegas,Philippines,2018,TV-MA,103 min,"Dramas, International Movies, Romantic Movies",After years apart  a former couple reunites and gets reacquainted with the pains of love as they work to heal wounds from the past 
978,Movie,Fisherman s Friends,Chris Foggin,United Kingdom,2019,PG-13,112 min,"Comedies, Dramas, Music & Musicals",Sea shanties have long united 10 Cornish fishermen  but when their chants sail to the music charts  their friendship is kept at bay 
979,Movie,The Hows of Us,Cathy Garcia Molina,Philippines,2018,TV-14,120 min,"Dramas, International Movies, Romantic Movies",A young couple s house was once a happy home  But with one as the breadwinner and the other looking for a big break  can love still live here 
980,Movie,The Hummingbird Project,Kim Nguyen,"Canada, Belgium",2018,R,111 min,"Dramas, Independent Movies",After discovering a shortcut that gives them a technological advantage  two cousins look to earn their big score by outracing a massive corporation 
981,Movie,Yes  God  Yes,Karen Maine,United States,2020,R,78 min,"Comedies, Dramas, Independent Movies",A devoutly religious teen grapples with her own sexual awakening  and attends a Catholic school retreat in the hopes of suppressing her newfound urges 
982,Movie,Brave Blue World  Racing to Solve Our Water Crisis,Tim Neeves,"Canada, United Kingdom",2020,TV-PG,51 min,"Documentaries, International Movies",From reuse to energy generation  new innovations across five continents are explored in this documentary about building a future for sustainable water 
983,Movie,Rebecca,Ben Wheatley,United Kingdom,2020,PG-13,123 min,"Dramas, Romantic Movies, Thrillers",A young newlywed moves to her husband s imposing estate  where she must contend with his sinister housekeeper and the haunting shadow of his late wife 
984,Movie,The Magic School Bus Rides Again The Frizz Connection,Richard Weston,Canada,2020,TV-Y,46 min,Children & Family Movies,Lightning splits the Magic School Bus into three pieces  scattering the class across the globe with different versions of Ms  Frizzle aboard each bus 
985,Movie,Tremors  Shrieker Island,Don Michael Paul,United States,2020,PG-13,102 min,"Action & Adventure, Horror Movies",When massive mutant creatures infiltrate an island nature preserve  scientists recruit a legendary monster hunter to battle the beasts 
986,Movie,Beirut Oh Beirut,Maroun Baghdadi,Lebanon,1975,TV-14,106 min,"Classic Movies, Dramas, International Movies",In the aftermath of the 1967 Arab Israeli War  four young Lebanese navigate their existence along rapidly transforming political lines 
987,Movie,Bosta,Philippe Aractingi,Lebanon,2005,TV-14,112 min,"Dramas, International Movies, Music & Musicals",After 15 years in France  Kamal returns to his native Beirut and reassembles his dance crew  striving to modernize traditional Dabke routines 
988,Movie,Ghadi,Amin Dora,Lebanon,2013,TV-MA,101 min,"Comedies, Dramas, International Movies",When the father of a boy with Down syndrome resists his neighbors  efforts to have the child institutionalized  miraculous events begin to occur 
989,Movie,Heritages,Philippe Aractingi,"Lebanon, United Arab Emirates, France, Switzerland, Germany",2014,TV-14,96 min,"Documentaries, International Movies",After being forced to leave his country three times  a Lebanese film director traces his roots and analyzes key moments of the nation s history 
990,Movie,Listen,Philippe Aractingi,Lebanon,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",A sound engineer falls for a model but after an unfortunate accident  he fights to save their love by triggering her senses 
991,Movie,Out of Life,Maroun Baghdadi,"France, Belgium, Italy",1991,TV-MA,94 min,"Classic Movies, Dramas, Independent Movies",Kidnapped by guerrillas in Beirut  a French photojournalist refuses to yield his dignity despite being tortured and brainwashed by his captors 
992,Movie,Panoptic,Rana Eid,Lebanon,2017,TV-MA,69 min,"Documentaries, International Movies",This documentary dissects Lebanon s present day paradoxes stemming from years of conflict as the director attempts to reconcile with her nation s past 
993,Movie,Taxi Ballad,Daniel Joseph,"Lebanon, United States, United Arab Emirates",2012,TV-MA,81 min,"Dramas, International Movies",A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past 
